qid,qtype,arm,budget,variants,joint_recall,candidate_joint_recall,session_joint_recall,turn_r10,turn_ndcg10,sess_r5,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,truncated_evidence,missing,cut_evidence
gpt4_7de946e7,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,43,97,1,0,False,0
gpt4_7de946e7,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,99,89,1,0,False,0
gpt4_7de946e7,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",0.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,242,2,1,0,False,0
gpt4_7de946e7,temporal-reasoning,chandan_full,4000,shipped,0.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,242,2,1,0,False,0
gpt4_7de946e7,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,242,3,1,0,False,0
gpt4_7de946e7,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,242,3,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,49,61,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,4000,0.0,100,17,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.5912352048230277,1.0,4000,0.0,100,14,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,3992,0.0,45,57,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,43,59,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.36181498356361597,1.0,4000,0.0,100,14,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,4000,0.0,43,57,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.6052602440527057,1.0,4000,0.0,46,57,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,43,59,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,4000,0.0,46,59,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,4000,0.0,43,59,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,3995,0.0,41,57,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,3992,0.0,97,57,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4945,0.0,49,75,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,8000,0.0,100,29,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.5912352048230277,1.0,8000,0.0,100,28,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,6508,0.0,45,97,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,6560,0.0,43,94,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.36181498356361597,1.0,8000,0.0,100,31,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,5672,0.0,43,78,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.6052602440527057,1.0,6560,0.0,46,94,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,6560,0.0,43,94,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,6508,0.0,46,97,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,6576,0.0,43,95,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,7072,0.0,41,102,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,6508,0.0,97,97,0,0,False,0
gpt4_6ed717ea,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,243,2,1,1,False,0
gpt4_6ed717ea,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,243,2,1,1,False,0
gpt4_6ed717ea,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,243,3,1,0,False,0
gpt4_6ed717ea,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,243,3,1,0,False,0
6c49646a,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3994,0.0,68,61,0,0,False,0
6c49646a,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,100,17,1,0,False,0
6c49646a,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,15,1,0,False,0
6c49646a,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3998,0.0,50,47,0,0,False,0
6c49646a,multi-session,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,39,53,1,0,False,0
6c49646a,multi-session,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.8315546295836225,1.0,4000,0.0,100,13,1,0,False,0
6c49646a,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,33,53,1,0,False,0
6c49646a,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.8315546295836225,1.0,4000,0.0,50,65,1,0,False,0
6c49646a,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,39,53,1,0,False,0
6c49646a,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,43,54,1,0,False,0
6c49646a,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,41,53,1,0,False,0
6c49646a,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.7977228895450266,0.5,4000,0.0,38,54,1,0,False,0
6c49646a,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3998,0.0,140,47,0,0,False,0
6c49646a,multi-session,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6670,0.0,68,99,0,0,False,0
6c49646a,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,100,44,1,0,False,0
6c49646a,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7997,0.0,100,34,0,0,False,0
6c49646a,multi-session,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,50,122,1,0,False,0
6c49646a,multi-session,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,39,122,1,0,False,0
6c49646a,multi-session,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.8315546295836225,1.0,7993,0.0,100,31,0,0,False,0
6c49646a,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6836,0.0,33,98,0,0,False,0
6c49646a,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.8315546295836225,1.0,8000,0.0,50,122,0,0,False,0
6c49646a,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,39,122,1,0,False,0
6c49646a,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7999,0.0,43,118,0,0,False,0
6c49646a,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,41,122,1,0,False,0
6c49646a,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.7977228895450266,0.5,8000,0.0,38,118,1,0,False,0
6c49646a,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,140,122,1,0,False,0
6c49646a,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.0,0.0,1.0,4000,0.0,221,2,1,0,False,0
6c49646a,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.0,0.0,1.0,4000,0.0,221,2,1,0,False,0
6c49646a,multi-session,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.0,0.0,1.0,8000,0.0,221,3,1,0,False,0
6c49646a,multi-session,chandan_full,8000,shipped,0.0,1.0,0.0,0.0,0.0,1.0,8000,0.0,221,3,1,0,False,0
8a137a7f,single-session-user,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,65,76,1,0,False,0
8a137a7f,single-session-user,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,24,1,0,False,0
8a137a7f,single-session-user,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,22,1,0,False,0
8a137a7f,single-session-user,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,55,62,1,0,False,0
8a137a7f,single-session-user,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,74,1,0,False,0
8a137a7f,single-session-user,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3995,0.0,100,18,0,0,False,0
8a137a7f,single-session-user,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,49,60,1,0,False,0
8a137a7f,single-session-user,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3991,0.0,50,81,0,0,False,0
8a137a7f,single-session-user,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,74,1,0,False,0
8a137a7f,single-session-user,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,55,59,0,0,False,0
8a137a7f,single-session-user,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3998,0.0,53,60,0,0,False,0
8a137a7f,single-session-user,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,56,72,1,0,False,0
8a137a7f,single-session-user,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,153,62,1,0,False,0
8a137a7f,single-session-user,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,6500,0.0,65,116,0,0,False,0
8a137a7f,single-session-user,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,50,1,0,False,0
8a137a7f,single-session-user,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,45,1,0,False,0
8a137a7f,single-session-user,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,55,143,1,0,False,0
8a137a7f,single-session-user,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,141,1,0,False,0
8a137a7f,single-session-user,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,39,1,0,False,0
8a137a7f,single-session-user,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,7062,0.0,49,116,0,0,False,0
8a137a7f,single-session-user,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7999,0.0,50,139,0,0,False,0
8a137a7f,single-session-user,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,141,1,0,False,0
8a137a7f,single-session-user,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,55,140,1,0,False,0
8a137a7f,single-session-user,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,137,1,0,False,0
8a137a7f,single-session-user,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,56,139,1,0,False,0
8a137a7f,single-session-user,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,153,143,1,0,False,0
8a137a7f,single-session-user,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,223,3,1,0,False,0
8a137a7f,single-session-user,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,223,3,1,0,False,0
8a137a7f,single-session-user,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,223,6,1,0,False,0
8a137a7f,single-session-user,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,223,6,1,0,False,0
488d3006,single-session-assistant,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,21,1,0,False,0
488d3006,single-session-assistant,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,21,1,0,False,0
488d3006,single-session-assistant,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3994,0.0,100,20,0,0,False,0
488d3006,single-session-assistant,S4_static,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,23,1,0,False,0
488d3006,single-session-assistant,S5_primary,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,20,1,0,False,0
488d3006,single-session-assistant,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,20,1,0,False,0
488d3006,single-session-assistant,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
488d3006,single-session-assistant,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,20,1,0,False,0
488d3006,single-session-assistant,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,21,1,0,False,0
488d3006,single-session-assistant,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,22,1,0,False,0
488d3006,single-session-assistant,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,21,1,0,False,0
488d3006,single-session-assistant,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,20,1,0,False,0
488d3006,single-session-assistant,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,209,23,1,0,False,0
488d3006,single-session-assistant,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,32,1,0,False,0
488d3006,single-session-assistant,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,32,1,0,False,0
488d3006,single-session-assistant,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,34,1,0,False,0
488d3006,single-session-assistant,S4_static,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,38,1,0,False,0
488d3006,single-session-assistant,S5_primary,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,35,1,0,False,0
488d3006,single-session-assistant,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,35,1,0,False,0
488d3006,single-session-assistant,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,34,1,0,False,0
488d3006,single-session-assistant,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,35,1,0,False,0
488d3006,single-session-assistant,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,33,1,0,False,0
488d3006,single-session-assistant,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,38,1,0,False,0
488d3006,single-session-assistant,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,35,1,0,False,0
488d3006,single-session-assistant,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,30,1,0,False,0
488d3006,single-session-assistant,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,209,38,1,0,False,0
488d3006,single-session-assistant,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.3562071871080222,1.0,4000,0.0,233,3,1,0,False,0
488d3006,single-session-assistant,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,4000,0.0,233,3,1,0,False,0
488d3006,single-session-assistant,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,233,4,1,0,False,0
488d3006,single-session-assistant,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,233,4,1,0,False,0
488d3006,single-session-assistant,chandan_live_cal,4000,shipped,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,4000,0.0,218,3,1,0,False,0
488d3006,single-session-assistant,chandan_live_cal,8000,shipped,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,218,4,1,0,False,0
a06e4cfe,single-session-user,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3991,0.0,62,57,0,0,False,0
a06e4cfe,single-session-user,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,21,1,0,False,0
a06e4cfe,single-session-user,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,17,1,0,False,0
a06e4cfe,single-session-user,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,52,52,1,0,False,0
a06e4cfe,single-session-user,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,56,1,0,False,0
a06e4cfe,single-session-user,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,16,1,0,False,0
a06e4cfe,single-session-user,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,56,1,0,False,0
a06e4cfe,single-session-user,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,55,56,1,0,False,0
a06e4cfe,single-session-user,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,55,56,1,0,False,0
a06e4cfe,single-session-user,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,48,52,1,0,False,0
a06e4cfe,single-session-user,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,56,1,0,False,0
a06e4cfe,single-session-user,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,59,1,0,False,0
a06e4cfe,single-session-user,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,146,52,1,0,False,0
a06e4cfe,single-session-user,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6867,0.0,62,108,0,0,False,0
a06e4cfe,single-session-user,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,50,1,0,False,0
a06e4cfe,single-session-user,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,42,1,0,False,0
a06e4cfe,single-session-user,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,52,124,1,0,False,0
a06e4cfe,single-session-user,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,122,1,0,False,0
a06e4cfe,single-session-user,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,34,1,0,False,0
a06e4cfe,single-session-user,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7721,0.0,49,113,0,0,False,0
a06e4cfe,single-session-user,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7990,0.0,55,121,0,0,False,0
a06e4cfe,single-session-user,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7990,0.0,55,121,0,0,False,0
a06e4cfe,single-session-user,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,48,124,1,0,False,0
a06e4cfe,single-session-user,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,122,1,0,False,0
a06e4cfe,single-session-user,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,111,1,0,False,0
a06e4cfe,single-session-user,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,146,124,1,0,False,0
a06e4cfe,single-session-user,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.38685280723454163,1.0,4000,0.0,367,3,1,0,False,0
a06e4cfe,single-session-user,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.38685280723454163,1.0,4000,0.0,367,3,1,0,False,0
a06e4cfe,single-session-user,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.38685280723454163,1.0,8000,0.0,367,4,1,0,False,0
a06e4cfe,single-session-user,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.38685280723454163,1.0,8000,0.0,367,4,1,0,False,0
2788b940,multi-session,ours_cheap,4000,,1.0,1.0,1.0,0.6,0.3896266367619438,1.0,3993,0.0,59,65,0,0,False,0
2788b940,multi-session,ours_cheap_norule,4000,,0.0,1.0,1.0,0.4,0.22924436334369883,1.0,4000,0.0,100,21,1,0,False,0
2788b940,multi-session,ours_sentence_norule,4000,,0.0,1.0,1.0,0.2,0.09803928583135704,1.0,4000,0.0,100,19,1,0,False,0
2788b940,multi-session,S4_static,4000,,1.0,1.0,1.0,0.4,0.23330247263525344,1.0,3991,0.0,45,63,0,0,False,0
2788b940,multi-session,S5_primary,4000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,4000,0.0,45,61,1,0,False,0
2788b940,multi-session,S5_primary_norule,4000,,0.0,1.0,0.0,0.0,0.0,0.5,4000,0.0,100,17,1,0,False,0
2788b940,multi-session,S5_noPGR,4000,,1.0,0.0,1.0,0.4,0.20503241819862084,0.75,4000,0.0,48,56,1,0,False,0
2788b940,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,0.4,0.32097939710179135,0.75,3994,0.0,49,63,0,0,False,0
2788b940,multi-session,S5_planner_oracle,4000,,1.0,0.0,1.0,0.4,0.22290869782240583,0.75,4000,0.0,45,56,1,0,False,0
2788b940,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,4000,0.0,46,58,1,0,False,0
2788b940,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,4000,0.0,45,61,1,0,False,0
2788b940,multi-session,S5_overlay_P0,4000,,1.0,0.0,1.0,0.2,0.09803928583135704,0.5,4000,0.0,41,52,1,0,False,0
2788b940,multi-session,S2_lazy,4000,,1.0,1.0,1.0,0.6,0.6661998717660157,1.0,3991,0.0,104,63,0,0,False,0
2788b940,multi-session,ours_cheap,8000,,1.0,1.0,1.0,0.6,0.3896266367619438,1.0,4966,0.0,59,84,0,0,False,0
2788b940,multi-session,ours_cheap_norule,8000,,0.0,1.0,1.0,0.4,0.22924436334369883,1.0,8000,0.0,100,34,1,0,False,0
2788b940,multi-session,ours_sentence_norule,8000,,0.0,1.0,1.0,0.2,0.09803928583135704,1.0,8000,0.0,100,34,1,0,False,0
2788b940,multi-session,S4_static,8000,,1.0,1.0,1.0,0.4,0.23330247263525344,1.0,6862,0.0,45,104,0,0,False,0
2788b940,multi-session,S5_primary,8000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,6308,0.0,45,97,0,0,False,0
2788b940,multi-session,S5_primary_norule,8000,,0.0,1.0,0.0,0.0,0.0,0.5,8000,0.0,100,30,1,0,False,0
2788b940,multi-session,S5_noPGR,8000,,1.0,0.0,1.0,0.4,0.20503241819862084,0.75,6032,0.0,48,92,0,0,False,0
2788b940,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,0.4,0.32097939710179135,0.75,6308,0.0,49,97,0,0,False,0
2788b940,multi-session,S5_planner_oracle,8000,,1.0,0.0,1.0,0.4,0.22290869782240583,0.75,6308,0.0,45,97,0,0,False,0
2788b940,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,6862,0.0,46,104,0,0,False,0
2788b940,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,0.4,0.21109268758922906,0.75,6308,0.0,45,97,0,0,False,0
2788b940,multi-session,S5_overlay_P0,8000,,1.0,0.0,1.0,0.2,0.09803928583135704,0.5,7608,0.0,41,112,0,0,False,0
2788b940,multi-session,S2_lazy,8000,,1.0,1.0,1.0,0.6,0.6661998717660157,1.0,6862,0.0,104,104,0,0,False,0
2788b940,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.2,0.3391602052736161,1.0,4000,0.0,224,1,1,1,False,0
2788b940,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.2,0.3391602052736161,1.0,4000,0.0,224,1,1,1,False,0
2788b940,multi-session,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.2,0.3391602052736161,1.0,8000,0.0,224,3,1,0,False,0
2788b940,multi-session,chandan_full,8000,shipped,0.0,1.0,0.0,0.2,0.3391602052736161,1.0,8000,0.0,224,3,1,0,False,0
e4e14d04,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.48247555939075504,1.0,3993,0.0,60,53,0,0,False,0
e4e14d04,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.46845052016107697,1.0,4000,0.0,100,18,1,0,False,0
